index,Date,team,opponent,runs_scored,runs_allowed,game_number,at_bats,hits,opponent_at_bats,opponent_hits,home,win_loss,win_frac_actual,win_frac_cummulative_pythagorean,win_frac_cummulative_pythagenpat
118,20180616,ARI,NYN,1,5,70,34,6,36,10,Y,0.0,0.5571428571428572,0.5817578065498857,0.5270201681020579
119,20180617,ARI,NYN,3,5,71,33,7,34,9,Y,0.0,0.5492957746478874,0.5772535624699792,0.5254053577762323
32,20180618,ARI,ANA,7,4,72,38,10,36,12,N,1.0,0.5555555555555556,0.5808209951941188,0.5265285910863177
33,20180619,ARI,ANA,4,5,73,32,5,31,8,N,0.0,0.547945205479452,0.5779839893631755,0.5254936406771811
34,20180621,ARI,PIT,9,3,74,36,10,32,8,N,1.0,0.5540540540540541,0.5860952330311329,0.5281329910802578
35,20180622,ARI,PIT,2,1,75,47,8,42,4,N,1.0,0.56,0.5872728421318621,0.5283476308332357
36,20180623,ARI,PIT,7,2,76,36,10,34,7,N,1.0,0.5657894736842105,0.5938612394984807,0.5304297004828169
37,20180624,ARI,PIT,3,0,77,32,6,30,5,N,1.0,0.5714285714285714,0.5980794501162439,0.5316367119006681
38,20180625,ARI,MIA,5,9,78,33,6,35,11,N,0.0,0.5641025641025641,0.5898867697910714,0.5289098395556587
39,20180626,ARI,MIA,5,3,79,35,8,36,9,N,1.0,0.569620253164557,0.5918055083304998,0.5294307632330334
40,20180627,ARI,MIA,2,1,80,32,6,29,3,N,1.0,0.575,0.5928864479488775,0.5296113067693784
41,20180628,ARI,MIA,4,0,81,34,11,36,10,N,1.0,0.5802469135802469,0.5982688978649741,0.5312008363421262
120,20180629,ARI,SFN,1,2,82,33,7,32,6,Y,0.0,0.573170731707317,0.5963529034915115,0.5304053160778284
121,20180630,ARI,SFN,0,7,83,32,7,38,12,Y,0.0,0.5662650602409639,0.5850891410048622,0.5266796030228769
122,20180701,ARI,SFN,6,9,84,37,13,41,16,Y,0.0,0.5595238095238095,0.5789141142793285,0.5247019278083027
123,20180702,ARI,SLN,3,6,85,33,8,36,10,Y,0.0,0.5529411764705883,0.5736169713526718,0.5229525485787729
124,20180703,ARI,SLN,4,2,86,29,6,32,7,Y,1.0,0.5581395348837209,0.5758180777796531,0.5235497220765484
125,20180704,ARI,SLN,4,8,87,34,8,39,13,Y,0.0,0.5517241379310345,0.5689756097560975,0.5213623712155067
126,20180705,ARI,SDN,3,6,88,36,11,33,8,Y,0.0,0.5454545454545454,0.5639817239476894,0.5197424816393084
127,20180706,ARI,SDN,3,1,89,30,6,31,5,Y,1.0,0.550561797752809,0.5663716814159292,0.5203887218721885
128,20180707,ARI,SDN,20,5,90,41,18,32,7,Y,1.0,0.5555555555555556,0.5839633341323879,0.5259653297302449
129,20180708,ARI,SDN,3,4,91,57,11,59,13,Y,0.0,0.5494505494505495,0.5818901620801338,0.5252220374546116
42,20180710,ARI,COL,5,3,92,34,8,37,9,N,1.0,0.5543478260869565,0.5836175596875344,0.5256809570838077
43,20180711,ARI,COL,2,19,93,32,6,43,19,N,0.0,0.5483870967741935,0.5599621020304817,0.5183692140590833
44,20180712,ARI,COL,1,5,94,33,7,31,9,N,0.0,0.5425531914893617,0.5544752405757721,0.5166104958833537
45,20180713,ARI,ATL,2,1,95,32,7,32,6,N,1.0,0.5473684210526316,0.5555239634781386,0.5168491058413222
46,20180714,ARI,ATL,3,0,96,34,7,31,5,N,1.0,0.5520833333333334,0.5590611322572568,0.5178439574691346
47,20180715,ARI,ATL,1,5,97,30,5,30,7,N,0.0,0.5463917525773195,0.5536618508395158,0.516139933510242
130,20180720,ARI,COL,10,11,98,40,14,39,12,Y,0.0,0.5408163265306123,0.551085492550774,0.515384364072747
131,20180721,ARI,COL,5,6,99,34,8,33,7,Y,0.0,0.5353535353535354,0.5492183369399719,0.5147894730602314
132,20180722,ARI,COL,6,1,100,30,7,29,3,Y,1.0,0.54,0.5547276960645124,0.516401786349837
48,20180723,ARI,CHN,7,1,101,34,9,32,7,N,1.0,0.5445544554455446,0.5612343754349823,0.5183146609548225
49,20180724,ARI,CHN,5,1,102,36,12,32,6,N,1.0,0.5490196078431373,0.5654449687259958,0.5195165723368889
50,20180725,ARI,CHN,1,2,103,32,5,25,4,N,0.0,0.5436893203883495,0.5640623935699203,0.5190131584286805
51,20180726,ARI,CHN,6,7,104,33,9,34,9,N,0.0,0.5384615384615384,0.5619721289367215,0.5183649912615423
52,20180727,ARI,SDN,6,2,105,37,11,32,8,N,1.0,0.5428571428571428,0.56592106287464,0.519492149615627
53,20180728,ARI,SDN,9,4,106,40,15,33,7,N,1.0,0.5471698113207547,0.5705120296113511,0.5208410776933659
54,20180729,ARI,SDN,5,4,107,33,9,35,8,N,1.0,0.5514018691588785,0.5709093152375078,0.520908236310687
133,20180730,ARI,TEX,5,9,108,35,9,39,12,Y,0.0,0.5462962962962963,0.5655059472504741,0.5192805261301738
134,20180731,ARI,TEX,6,0,109,32,9,30,4,Y,1.0,0.5504587155963303,0.5715257118572036,0.5210027396039157
135,20180802,ARI,SFN,1,8,110,36,10,37,11,Y,0.0,0.5454545454545454,0.5633893904799434,0.5185434524595722
136,20180803,ARI,SFN,6,3,111,33,12,36,9,Y,1.0,0.5495495495495496,0.5659499511330318,0.5192542201461889
137,20180804,ARI,SFN,9,3,112,33,12,37,11,Y,1.0,0.5535714285714286,0.5713627829537001,0.5208231454425486
138,20180805,ARI,SFN,2,3,113,30,4,31,8,Y,0.0,0.5486725663716814,0.5699585185899388,0.5203357128536856
139,20180806,ARI,PHI,3,2,114,51,12,45,7,Y,1.0,0.5526315789473685,0.5706253767395066,0.5204596098711743
140,20180807,ARI,PHI,2,5,115,33,9,33,6,Y,0.0,0.5478260869565217,0.567053289860495,0.5193567421629013
141,20180808,ARI,PHI,6,0,116,34,13,29,4,Y,1.0,0.5517241379310345,0.5727316269324663,0.5209502550790083
55,20180810,ARI,CIN,0,3,117,30,5,31,9,N,0.0,0.5470085470085471,0.5694765551243051,0.5199209322702678
56,20180811,ARI,CIN,3,6,118,33,7,32,9,N,0.0,0.5423728813559322,0.5658362475966343,0.5188237030980339
57,20180812,ARI,CIN,9,2,119,36,10,31,7,N,1.0,0.5462184873949579,0.572056543364008,0.5205906575189904
58,20180813,ARI,TEX,3,5,120,33,6,31,8,N,0.0,0.5416666666666666,0.5695209851482401,0.5198080267124974
59,20180814,ARI,TEX,6,4,121,35,10,32,8,N,1.0,0.5454545454545454,0.5707879315436868,0.5201353497695843
60,20180816,ARI,SDN,5,1,122,33,7,32,5,N,1.0,0.5491803278688525,0.574242395163612,0.5210677713445548
61,20180817,ARI,SDN,9,4,123,38,13,33,5,N,1.0,0.5528455284552846,0.578082545286586,0.5221510331842121
62,20180818,ARI,SDN,6,7,124,37,12,34,9,N,0.0,0.5483870967741935,0.5761810247953182,0.5215813816410265
63,20180819,ARI,SDN,4,3,125,37,11,34,8,N,1.0,0.552,0.5766143910608894,0.5216480541865218
142,20180821,ARI,ANA,5,4,126,30,8,36,10,Y,1.0,0.5555555555555556,0.5768983052646852,0.5216837533276873
143,20180822,ARI,ANA,5,1,127,34,10,31,5,Y,1.0,0.5590551181102362,0.5801537396218761,0.5225508225223098
144,20180824,ARI,SEA,3,6,128,33,6,35,9,Y,0.0,0.5546875,0.5767517638497257,0.521534630961014
145,20180825,ARI,SEA,3,4,129,38,10,41,12,Y,0.0,0.5503875968992248,0.5753527968963386,0.5210819319078421
146,20180826,ARI,SEA,5,2,130,30,8,35,7,Y,1.0,0.5538461538461539,0.5775806146104501,0.5216589541656377
64,20180827,ARI,SFN,0,2,131,32,5,28,4,N,0.0,0.549618320610687,0.5756392158173025,0.5210279435293901
65,20180828,ARI,SFN,0,1,132,34,6,30,7,N,0.0,0.5454545454545454,0.5746705270566417,0.520670324036702
66,20180829,ARI,SFN,3,1,133,32,5,27,3,N,1.0,0.5488721804511278,0.5761947640928533,0.5210296343194581
67,20180830,ARI,LAN,3,1,134,37,10,32,8,N,1.0,0.5522388059701493,0.5777068431307479,0.5213839743418679
68,20180831,ARI,LAN,2,3,135,31,6,29,6,N,0.0,0.5481481481481482,0.5764705882352941,0.5209768165977295
69,20180901,ARI,LAN,2,3,136,33,5,31,6,N,0.0,0.5441176470588235,0.5752447633711978,0.5205755249652615
70,20180902,ARI,LAN,2,3,137,30,5,29,5,N,0.0,0.5401459854014599,0.5740292485325338,0.5201799810940472
147,20180903,ARI,SDN,2,6,138,31,5,33,7,Y,0.0,0.5362318840579711,0.570000867939118,0.5190278426774696
148,20180904,ARI,SDN,6,0,139,29,9,29,3,Y,1.0,0.539568345323741,0.5748635192758057,0.5203148307045128
149,20180906,ARI,ATL,6,7,140,41,13,42,11,Y,0.0,0.5357142857142857,0.5731593477829807,0.519829946891941
150,20180907,ARI,ATL,5,3,141,30,9,37,9,Y,1.0,0.5390070921985816,0.5743667173974506,0.5201201327497895
151,20180908,ARI,ATL,4,5,142,35,5,38,11,Y,0.0,0.5352112676056338,0.572946732558019,0.5196952064899892
152,20180909,ARI,ATL,5,9,143,31,6,36,11,Y,0.0,0.5314685314685315,0.5687259944014061,0.5185311525450762
71,20180910,ARI,COL,2,13,144,33,8,37,17,N,0.0,0.5277777777777778,0.5587186953660528,0.5158021282880005
72,20180911,ARI,COL,6,3,145,35,10,35,9,N,1.0,0.5310344827586206,0.5607598158173972,0.5163271473440587
73,20180912,ARI,COL,4,5,146,30,4,35,13,N,0.0,0.5273972602739726,0.5594894561598224,0.5159542890214435
74,20180913,ARI,COL,3,10,147,32,7,37,16,N,0.0,0.5238095238095238,0.5531712148684795,0.514235340846438
75,20180914,ARI,HOU,4,2,148,36,10,30,5,N,1.0,0.527027027027027,0.5545307531522529,0.5145660073455101
76,20180915,ARI,HOU,4,10,149,32,6,34,12,N,0.0,0.5234899328859061,0.5491142040573366,0.5131022169755
77,20180916,ARI,HOU,4,5,150,30,5,34,12,N,0.0,0.52,0.5479660547919933,0.512771789454882
153,20180917,ARI,CHN,1,5,151,30,3,35,9,Y,0.0,0.5165562913907285,0.544568216839759,0.5118336805708819
154,20180918,ARI,CHN,1,9,152,32,4,39,12,Y,0.0,0.5131578947368421,0.53792,0.5100465297035729
155,20180919,ARI,CHN,9,0,153,35,12,28,1,Y,1.0,0.5163398692810458,0.5446865273454868,0.5118272125269008
156,20180921,ARI,COL,2,6,154,34,8,34,8,Y,0.0,0.512987012987013,0.5413032236870122,0.5109067260397072
157,20180922,ARI,COL,1,5,155,29,3,34,8,Y,0.0,0.5096774193548387,0.5380179289473526,0.5100122607319183
158,20180923,ARI,COL,0,2,156,34,7,32,7,Y,0.0,0.5064102564102564,0.5364139613999868,0.5095574680487057
159,20180924,ARI,LAN,4,7,157,34,7,36,9,Y,0.0,0.5031847133757962,0.5338074253399656,0.5088605227948553
160,20180925,ARI,LAN,4,3,158,30,8,35,10,Y,1.0,0.5063291139240507,0.5343892265215983,0.5089946219819839
161,20180926,ARI,LAN,7,2,159,32,10,35,9,Y,1.0,0.5094339622641509,0.5379391543604658,0.5099100303535647
78,20180928,ARI,SDN,2,3,160,52,10,48,8,N,0.0,0.50625,0.5370421450325676,0.5096507681575265
79,20180929,ARI,SDN,5,4,161,33,7,33,7,N,1.0,0.5093167701863354,0.5375409280794852,0.5097653779111294
80,20180930,ARI,SDN,3,4,162,33,6,39,11,N,0.0,0.5061728395061729,0.536600054749521,0.5095004380704693
81,20180329,ATL,PHI,8,5,1,34,9,31,6,Y,1.0,1.0,0.7191011235955056,0.7273666059893851
82,20180330,ATL,PHI,4,5,2,37,9,40,10,Y,0.0,0.5,0.5901639344262295,0.5800510352544836
83,20180331,ATL,PHI,15,2,3,43,19,31,6,Y,1.0,0.6666666666666666,0.8350515463917526,0.8002217568490937
84,20180402,ATL,WAS,1,8,4,30,4,37,10,Y,0.0,0.5,0.6621621621621622,0.6289687403542903
85,20180403,ATL,WAS,13,6,5,36,15,36,9,Y,1.0,0.6,0.7131947390750955,0.6681564290726315
86,20180404,ATL,WAS,7,1,6,32,7,32,6,Y,1.0,0.6666666666666666,0.7596439169139466,0.6961652114280573
0,20180406,ATL,COL,8,3,7,36,11,34,7,N,1.0,0.7142857142857143,0.7770069375619425,0.702933940345199
1,20180407,ATL,COL,2,3,8,34,8,37,10,N,0.0,0.625,0.75544576689872,0.6760974077750533
2,20180408,ATL,COL,4,0,9,34,8,31,6,N,1.0,0.6666666666666666,0.7792418406649098,0.6859948353129517
3,20180409,ATL,WAS,0,2,10,28,2,29,6,N,0.0,0.6,0.7583349773130795,0.6621531251765024
4,20180410,ATL,WAS,1,4,11,31,5,32,8,N,0.0,0.5454545454545454,0.7229508196721312,0.6326013325282384
5,20180411,ATL,WAS,5,3,12,46,11,41,10,N,1.0,0.5833333333333334,0.7238572323105823,0.6299032186897258
6,20180413,ATL,CHN,4,0,13,39,12,30,4,N,1.0,0.6153846153846154,0.7461139896373057,0.6399175958111127
7,20180414,ATL,CHN,10,14,14,40,15,35,10,N,0.0,0.5714285714285714,0.681947261663286,0.601683483563939
87,20180416,ATL,PHI,2,1,15,25,4,32,6,Y,1.0,0.6,0.6847161572052402,0.600160685033311
88,20180417,ATL,PHI,1,5,16,38,8,34,8,Y,0.0,0.5625,0.6527238232902701,0.5799672856554936
89,20180418,ATL,PHI,7,3,17,33,11,31,6,Y,1.0,0.5882352941176471,0.6670344392781149,0.5866137023499575
90,20180419,ATL,NYN,12,4,18,34,13,31,6,Y,1.0,0.6111111111111112,0.6943570649033832,0.6014848665717181
91,20180420,ATL,NYN,3,5,19,41,8,39,9,Y,0.0,0.5789473684210527,0.6764549483013294,0.5899269669830256
92,20180421,ATL,NYN,4,3,20,32,8,34,7,Y,1.0,0.6,0.6751232876712329,0.5876578719079896
8,20180423,ATL,CIN,4,10,21,34,7,34,10,N,0.0,0.5714285714285714,0.6360007694527268,0.5667210512647196
9,20180424,ATL,CIN,7,9,22,46,11,42,12,N,0.0,0.5454545454545454,0.6175933609958506,0.5571606936930151
10,20180425,ATL,CIN,5,4,23,40,13,37,12,N,1.0,0.5652173913043478,0.6172834781277508,0.5562554325924663
11,20180426,ATL,CIN,7,4,24,37,13,33,6,N,1.0,0.5833333333333334,0.6240789656610594,0.5590126826332207
12,20180427,ATL,PHI,3,7,25,36,9,30,9,N,0.0,0.56,0.6036989385654551,0.5485308742195237
13,20180428,ATL,PHI,4,1,26,34,9,31,5,N,1.0,0.5769230769230769,0.6131380107941403,0.5522115787153432
14,20180429,ATL,PHI,10,1,27,39,11,31,5,N,1.0,0.5925925925925926,0.6410177115546809,0.565008651238366
15,20180501,ATL,NYN,3,2,28,40,15,35,9,N,1.0,0.6071428571428571,0.6419966974364527,0.5645086575638736
16,20180502,ATL,NYN,7,0,29,38,11,30,3,N,1.0,0.6206896551724138,0.6621621621621622,0.5732898823052677
17,20180503,ATL,NYN,11,0,30,39,15,30,3,N,1.0,0.6333333333333333,0.6910696348898596,0.5867384774714546
93,20180504,ATL,SFN,4,9,31,32,8,39,13,Y,0.0,0.6129032258064516,0.6682775284777356,0.5752110389105553
94,20180505,ATL,SFN,2,11,32,34,7,42,18,Y,0.0,0.59375,0.6348354004287804,0.5592149468931208
95,20180506,ATL,SFN,3,4,33,35,9,34,10,Y,0.0,0.5757575757575758,0.6290273030989594,0.5559480764442162
18,20180508,ATL,TBA,1,0,34,32,4,29,5,N,1.0,0.5882352941176471,0.6315950042902088,0.5562072888712251
19,20180509,ATL,TBA,5,2,35,32,6,36,8,N,1.0,0.6,0.637538742023701,0.5582630970222748
20,20180510,ATL,MIA,9,2,36,42,16,32,5,N,1.0,0.6111111111111112,0.6526119086044339,0.564568563273066
21,20180511,ATL,MIA,3,6,37,33,5,34,14,N,0.0,0.5945945945945946,0.6407721432963335,0.5588458742303424
22,20180512,ATL,MIA,10,5,38,37,12,37,10,N,1.0,0.6052631578947368,0.6481149012567325,0.5618878786648813
23,20180513,ATL,MIA,4,3,39,34,8,30,4,N,1.0,0.6153846153846154,0.6479619526407495,0.5612578012632186
24,20180514,ATL,CHN,6,5,40,36,9,33,8,N,1.0,0.625,0.6463311097634931,0.5601923746387919
96,20180515,ATL,CHN,2,3,41,30,5,33,6,Y,0.0,0.6097560975609756,0.6420871348565719,0.5577705669812092
97,20180516,ATL,CHN,4,1,42,28,7,33,8,Y,1.0,0.6190476190476191,0.6475358463053683,0.5595091089351686
98,20180518,ATL,MIA,0,2,43,29,4,29,6,Y,0.0,0.6046511627906976,0.6420499942928889,0.5565165593369927
99,20180519,ATL,MIA,8,1,44,28,9,32,5,Y,1.0,0.6136363636363636,0.6552685576342788,0.5616712312297913
100,20180520,ATL,MIA,10,9,45,37,12,38,12,Y,1.0,0.6222222222222222,0.65079959882292,0.5598251662888702
25,20180521,ATL,PHI,0,3,46,32,5,31,8,N,0.0,0.6086956521739131,0.6431652325454743,0.5560578758316994
26,20180522,ATL,PHI,3,1,47,36,10,33,7,N,1.0,0.6170212765957447,0.646262281076463,0.556794756267686
27,20180523,ATL,PHI,0,4,48,33,8,31,8,N,0.0,0.6041666666666666,0.6362604087812264,0.5522447335185673
28,20180525,ATL,BOS,2,6,49,34,7,29,7,N,0.0,0.5918367346938775,0.6252439817826936,0.5475475902219683
29,20180526,ATL,BOS,6,8,50,36,11,35,10,N,0.0,0.58,0.6172834781277508,0.5443119970690422
30,20180527,ATL,BOS,7,1,51,36,9,30,4,N,1.0,0.5882352941176471,0.6277160391441367,0.5481034133254956
101,20180528,ATL,NYN,4,3,52,31,8,31,7,Y,1.0,0.5961538461538461,0.6279003227796605,0.5478547188316386
102,20180528,ATL,NYN,5,8,53,38,13,42,15,Y,0.0,0.5849056603773585,0.6186144394283969,0.5441260449794001
103,20180529,ATL,NYN,7,6,54,36,11,36,10,Y,1.0,0.5925925925925926,0.617522313344547,0.5435761863368178
104,20180530,ATL,NYN,1,4,55,32,5,34,9,Y,0.0,0.5818181818181818,0.6106124770874155,0.5406294756967053
105,20180531,ATL,WAS,4,2,56,28,7,30,5,Y,1.0,0.5892857142857143,0.6131380107941403,0.5413038351038799
106,20180601,ATL,WAS,4,0,57,32,9,28,2,Y,1.0,0.5964912280701754,0.6197981389991817,0.5434785346192853
107,20180602,ATL,WAS,3,5,58,47,5,51,9,Y,0.0,0.5862068965517241,0.6142966417087127,0.5411935773563133
108,20180603,ATL,WAS,4,2,59,31,7,30,3,Y,1.0,0.5932203389830508,0.6166870196106602,0.5418151503974572
31,20180604,ATL,SDN,4,11,60,36,9,35,13,N,0.0,0.5833333333333334,0.6009892827699918,0.535987278584729
32,20180605,ATL,SDN,14,1,61,44,18,28,4,N,1.0,0.5901639344262295,0.6209218719907555,0.543256796070368
33,20180606,ATL,SDN,1,3,62,30,4,29,7,N,0.0,0.5806451612903226,0.6166476624857469,0.5413785675943452
34,20180608,ATL,LAN,3,7,63,32,6,30,8,N,0.0,0.5714285714285714,0.6078696840119093,0.5380204451533424
35,20180609,ATL,LAN,5,3,64,40,14,31,6,N,1.0,0.578125,0.6097560975609756,0.5385141455072964
36,20180610,ATL,LAN,2,7,65,34,7,32,10,N,0.0,0.5692307692307692,0.5998391696991084,0.5347933949990691
109,20180612,ATL,NYN,8,2,66,32,10,30,3,Y,1.0,0.5757575757575758,0.6079553384508025,0.5375555154877516
110,20180613,ATL,NYN,2,0,67,31,8,28,2,Y,1.0,0.582089552238806,0.6108318693924599,0.538294746182119
111,20180614,ATL,SDN,4,2,68,28,5,33,8,Y,1.0,0.5882352941176471,0.6129489372098705,0.5388328763465099
112,20180615,ATL,SDN,3,9,69,34,6,37,14,Y,0.0,0.5797101449275363,0.6013752178213159,0.5346556896348574
113,20180616,ATL,SDN,1,0,70,29,5,31,4,Y,1.0,0.5857142857142857,0.6027865843484065,0.5348806248344044
114,20180617,ATL,SDN,4,1,71,32,7,31,6,Y,1.0,0.5915492957746479,0.60664906569605,0.5360197941737993
37,20180619,ATL,TOR,11,4,72,42,14,35,8,N,1.0,0.5972222222222222,0.6147980837715746,0.5388151270453312
38,20180620,ATL,TOR,4,5,73,35,8,30,8,N,0.0,0.589041095890411,0.6117468921619351,0.5376073697563958
115,20180622,ATL,BAL,7,10,74,56,14,54,15,Y,0.0,0.581081081081081,0.6045709746718899,0.5351148477102025
116,20180623,ATL,BAL,5,7,75,37,12,34,7,Y,0.0,0.5733333333333334,0.599873610808455,0.5334145963098436
117,20180624,ATL,BAL,7,3,76,34,11,31,6,Y,1.0,0.5789473684210527,0.6041095890410959,0.5347534328745602
118,20180625,ATL,CIN,5,4,77,38,10,37,6,Y,1.0,0.5844155844155844,0.6041830560692618,0.534650469303232
119,20180626,ATL,CIN,3,5,78,34,10,37,10,Y,0.0,0.5769230769230769,0.600255417551295,0.533176457746431
120,20180627,ATL,CIN,5,6,79,34,7,37,11,Y,0.0,0.569620253164557,0.597373418463438,0.5321104688467647
39,20180629,ATL,SLN,5,1,80,35,10,31,4,N,1.0,0.575,0.6019808061420345,0.5335082682961086
40,20180630,ATL,SLN,11,4,81,40,15,33,9,N,1.0,0.5802469135802469,0.6091716465937299,0.5358972400912217
41,20180701,ATL,SLN,6,5,82,33,6,33,7,N,1.0,0.5853658536585366,0.6088923000035698,0.5357055673748158
42,20180702,ATL,NYA,5,3,83,42,9,40,10,N,1.0,0.5903614457831325,0.6103255554003074,0.536051209380649
43,20180703,ATL,NYA,5,8,84,38,11,32,8,N,0.0,0.5833333333333334,0.6047084588009854,0.5340992543790963
44,20180704,ATL,NYA,2,6,85,35,9,30,7,N,0.0,0.5764705882352941,0.5986332105962635,0.5319514456108828
45,20180705,ATL,MIL,2,7,86,29,3,28,7,N,0.0,0.5697674418604651,0.5912976643727663,0.5294257942813108
46,20180706,ATL,MIL,4,5,87,31,9,31,7,N,0.0,0.5632183908045977,0.589042399028415,0.5285898600725297
47,20180707,ATL,MIL,5,1,88,34,8,31,4,N,1.0,0.5681818181818182,0.5932768860578559,0.5298480414206681
48,20180708,ATL,MIL,3,10,89,35,10,33,10,N,0.0,0.5617977528089888,0.5833630986614683,0.5265702878309126
121,20180710,ATL,TOR,2,6,90,34,8,36,8,Y,0.0,0.5555555555555556,0.577763583969579,0.5246703735962068
122,20180711,ATL,TOR,9,5,91,36,12,34,8,Y,1.0,0.5604395604395604,0.5811884370766652,0.5257371483344278
123,20180713,ATL,ARI,1,2,92,32,6,32,7,Y,0.0,0.5543478260869565,0.5797262132435722,0.5251353342934477
124,20180714,ATL,ARI,0,3,93,31,5,34,7,Y,0.0,0.5483870967741935,0.5759294390803296,0.5237984425225506
125,20180715,ATL,ARI,5,1,94,30,7,30,5,Y,1.0,0.5531914893617021,0.5800490961838876,0.5250079346717071
49,20180720,ATL,WAS,8,5,95,38,12,34,8,N,1.0,0.5578947368421052,0.5822823838050548,0.5256746513171627
50,20180722,ATL,WAS,2,6,96,38,14,39,15,N,0.0,0.5520833333333334,0.5769947151242039,0.523920580987124
51,20180723,ATL,MIA,12,1,97,40,16,30,5,N,1.0,0.5567010309278351,0.588142626208544,0.5274015008099953
52,20180724,ATL,MIA,3,9,98,30,6,33,10,N,0.0,0.5510204081632653,0.5803728658796614,0.5248968648359729
126,20180726,ATL,LAN,2,8,99,35,7,37,11,Y,0.0,0.5454545454545454,0.5729410724547986,0.522504747344675
127,20180727,ATL,LAN,1,4,100,32,6,33,7,Y,0.0,0.54,0.5692775402979852,0.5212723887742906
128,20180728,ATL,LAN,1,5,101,29,3,30,6,Y,0.0,0.5346534653465347,0.5644934857367753,0.5197131335557701
129,20180729,ATL,LAN,4,1,102,32,8,29,2,Y,1.0,0.5392156862745098,0.56737691303832,0.5205207775624658
130,20180730,ATL,MIA,5,3,103,28,6,35,8,Y,1.0,0.5436893203883495,0.5689333606878415,0.5209358490498194
131,20180731,ATL,MIA,11,6,104,39,19,35,11,Y,1.0,0.5480769230769231,0.5729341010646544,0.5221600628215445
53,20180802,ATL,NYN,4,2,105,33,6,32,6,N,1.0,0.5523809523809524,0.5745545268060098,0.522576812059447
54,20180803,ATL,NYN,2,1,106,32,6,29,2,N,1.0,0.5566037735849056,0.5753566219080649,0.5227205934729688
55,20180804,ATL,NYN,0,3,107,31,5,31,9,N,0.0,0.5514018691588785,0.572025367755786,0.5216065669648386
56,20180805,ATL,NYN,5,4,108,40,12,37,9,N,1.0,0.5555555555555556,0.5723818286569269,0.5216581929315474
57,20180807,ATL,WAS,3,8,109,34,7,34,11,N,0.0,0.5504587155963303,0.5665068972842009,0.519840499839585
58,20180807,ATL,WAS,3,1,110,34,7,32,7,N,1.0,0.5545454545454546,0.5682562788185415,0.5202862569600573
59,20180808,ATL,WAS,8,3,111,37,12,37,10,N,1.0,0.5585585585585585,0.5724895243995891,0.5215181722051598
60,20180809,ATL,WAS,3,6,112,34,10,33,11,N,0.0,0.5535714285714286,0.568877719595102,0.5203816843183329
132,20180810,ATL,MIL,10,1,113,36,13,33,6,Y,1.0,0.5575221238938053,0.5769203676962632,0.5227508036853399
133,20180811,ATL,MIL,2,4,114,31,7,34,7,Y,0.0,0.5526315789473685,0.5745319989322728,0.5219612914790017
134,20180812,ATL,MIL,8,7,115,32,9,43,19,Y,1.0,0.5565217391304348,0.574413253566498,0.5219088136948916
135,20180813,ATL,MIA,9,1,116,33,11,28,3,Y,1.0,0.5603448275862069,0.5812655395096923,0.5239061316497148
136,20180813,ATL,MIA,6,1,117,36,13,29,5,Y,1.0,0.5641025641025641,0.5854097563453987,0.525072251237339
137,20180814,ATL,MIA,10,6,118,39,15,37,11,Y,1.0,0.5677966101694916,0.5878241897455748,0.5257814449472105
138,20180815,ATL,MIA,5,2,119,31,8,30,4,Y,1.0,0.5714285714285714,0.5899980037668052,0.5263549843205289
139,20180816,ATL,COL,3,5,120,31,6,32,6,Y,0.0,0.5666666666666667,0.5875269685547935,0.5255497556266546
140,20180817,ATL,COL,5,11,121,34,9,43,16,Y,0.0,0.5619834710743802,0.5808909252683836,0.5235676050258707
141,20180818,ATL,COL,3,5,122,34,9,41,12,Y,0.0,0.5573770491803278,0.5785287390245702,0.5228090558327751
142,20180819,ATL,COL,2,4,123,33,6,34,8,Y,0.0,0.5528455284552846,0.576334051014299,0.5220935393497405
61,20180820,ATL,PIT,1,0,124,33,10,31,7,N,1.0,0.5564516129032258,0.5771525270027367,0.5222366754987385
62,20180821,ATL,PIT,6,1,125,35,8,31,5,N,1.0,0.56,0.5810743216572674,0.5233202045573078
63,20180822,ATL,PIT,2,1,126,29,3,29,3,N,1.0,0.5634920634920635,0.5817363166209468,0.5234251050312918
