,date,team1,team2,team1_rs,team2_rs,team1_ra,team2_ra,team1_gn,team2_gn,team1_at_bats,team2_at_bats,team1_hits,team2_hits,team1_win,team2_win,team1_win_frac_acutal,team2_win_frac_actual,team1_win_frac_cum_pyth,team2_win_frac_cum_pyth,team1_win_frac_cum_pythpat,team2_win_frac_cum_pythpat,team1_past_rs,team2_past_rs,team1_past_ra,team2_past_ra,team1_past_avg_rs,team2_past_avg_rs,team1_past_avg_ra,team2_past_avg_ra
724,20140801,BOS,NYA,4,3,3,4,109,108,31,32,9,6,1.0,0.0,1.0,0.5092592592592593,0.4392774827645727,0.465404632998581,0.4823811809763101,0.4899107642011211,412,429,467,459,3.779816513761468,3.9722222222222223,4.284403669724771,4.25
725,20140802,BOS,NYA,4,6,6,4,110,109,34,35,8,10,0.0,1.0,1.0,0.5137614678899083,0.4377431906614786,0.4679886713194595,0.4819678011659961,0.4906856931970178,416,432,470,463,3.7818181818181817,3.963302752293578,4.2727272727272725,4.247706422018348
726,20140803,BOS,NYA,7,8,8,7,111,110,32,35,8,10,0.0,1.0,1.0,0.5181818181818182,0.4376753843753375,0.4695933823112806,0.4819553011953216,0.4911581244529148,420,438,476,467,3.7837837837837838,3.981818181818182,4.288288288288288,4.245454545454545
727,20140805,BOS,SLN,2,3,3,2,112,111,31,32,5,10,0.0,1.0,1.0,0.5405405405405406,0.4369340708910045,0.5036540316000296,0.4818033009804368,0.5010219467281489,427,409,484,407,3.8125,3.684684684684685,4.321428571428571,3.6666666666666665
728,20140806,BOS,SLN,2,1,1,2,113,112,32,30,8,5,1.0,0.0,1.0,0.5357142857142857,0.4382137507224496,0.5024271701670152,0.482249663383993,0.5006760534123514,429,412,487,409,3.7964601769911503,3.6785714285714284,4.3097345132743365,3.6517857142857144
729,20140807,BOS,SLN,2,5,5,2,114,113,35,31,8,8,0.0,1.0,1.0,0.5398230088495575,0.4354760787665664,0.5060166293553591,0.481508079628506,0.5016714696875901,431,413,488,411,3.780701754385965,3.6548672566371683,4.280701754385965,3.6371681415929205
730,20140812,BOS,CIN,3,2,2,3,118,119,32,31,8,6,1.0,0.0,1.0,0.5042016806722689,0.4412567521609123,0.5331064913512146,0.4833862192394559,0.5090743656945739,444,450,501,420,3.76271186440678,3.7815126050420167,4.245762711864407,3.5294117647058822
731,20140813,BOS,CIN,5,4,4,5,119,120,35,35,8,10,1.0,0.0,1.0,0.5,0.4428366131790625,0.5316424626713029,0.483870876441373,0.5086560681448027,447,452,503,423,3.7563025210084033,3.7666666666666666,4.226890756302521,3.525
732,20140814,BOS,HOU,9,4,4,9,120,122,35,33,14,8,1.0,0.0,1.0,0.4098360655737705,0.4486954281926011,0.409166231905844,0.4855486746089062,0.4738410228117837,452,477,507,569,3.7666666666666666,3.9098360655737703,4.225,4.663934426229508
733,20140815,BOS,HOU,3,5,5,3,121,123,34,42,6,12,0.0,1.0,1.0,0.4146341463414634,0.4470877496095956,0.4116655657360171,0.4851283191507947,0.4746386791112831,461,481,511,578,3.809917355371901,3.910569105691057,4.223140495867769,4.699186991869919
734,20140816,BOS,HOU,10,7,7,10,122,124,34,37,13,12,1.0,0.0,1.0,0.4112903225806452,0.4509709858391626,0.4103270136579272,0.4862233346500671,0.4742490297432901,464,486,516,581,3.80327868852459,3.9193548387096775,4.229508196721311,4.685483870967742
735,20140817,BOS,HOU,1,8,8,1,123,125,33,35,8,11,0.0,1.0,1.0,0.416,0.4445059556410145,0.4173160533031847,0.4844261793255681,0.476344427605745,474,493,523,591,3.8536585365853657,3.944,4.252032520325203,4.728
736,20140822,BOS,SEA,3,5,5,3,128,127,31,32,5,7,0.0,1.0,1.0,0.5433070866141733,0.4348937235781938,0.6088123633853587,0.4819427184631693,0.5294409602423669,483,499,549,401,3.7734375,3.9291338582677167,4.2890625,3.15748031496063
737,20140823,BOS,SEA,3,7,7,3,129,128,32,36,9,10,0.0,1.0,1.0,0.546875,0.4317494881211609,0.6118541603205474,0.4810929356383749,0.5302497168991577,486,504,554,404,3.7674418604651163,3.9375,4.294573643410852,3.15625
738,20140824,BOS,SEA,6,8,8,6,130,129,39,34,13,13,0.0,1.0,1.0,0.5503875968992248,0.4307859194846568,0.6122814993294388,0.4808345852232658,0.5303658413506336,489,511,561,407,3.7615384615384615,3.9612403100775193,4.315384615384615,3.1550387596899223
739,20140825,BOS,TOR,4,3,3,4,131,131,37,34,8,5,1.0,0.0,1.0,0.5038167938931297,0.432154603122261,0.4991341997832126,0.481264834273757,0.4997570688799196,495,574,569,574,3.7786259541984735,4.3816793893129775,4.343511450381679,4.3816793893129775
